ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_CITY_NAME,ARR_DELAY_MEAN,DEP_DELAY_MEAN,DAY_OF_WEEK,FLIGHT_ID
11292,"Denver, CO",11986,"Grand Rapids, MI",3.25,12.375,6,8337
11292,"Denver, CO",12173,"Honolulu, HI",47.75,82.0,7,8354
11292,"Denver, CO",12206,"Harlingen/San Benito, TX",-20.8,-5.8,4,8362
11292,"Denver, CO",12278,"Wichita, KS",22.75,25.0,1,8387
11292,"Denver, CO",12278,"Wichita, KS",-3.3333333333333335,5.0,3,8389
11292,"Denver, CO",12441,"Jackson, WY",-0.2,19.4,3,8408
11292,"Denver, CO",12519,"Jamestown, ND",65.2,63.0,4,8432
11292,"Denver, CO",12519,"Jamestown, ND",3.0,-4.75,6,8434
11292,"Denver, CO",12758,"Kona, HI",-29.8,5.2,3,8438
11292,"Denver, CO",12888,"Laramie, WY",6.4,9.1,3,8445
11292,"Denver, CO",12888,"Laramie, WY",-0.2,5.8,4,8446
11292,"Denver, CO",12889,"Las Vegas, NV",-7.873563218390805,4.367816091954023,3,8452
11292,"Denver, CO",12892,"Los Angeles, CA",-14.793478260869565,1.0869565217391304,3,8459
11292,"Denver, CO",12896,"Lubbock, TX",-6.5,7.75,5,8468
11292,"Denver, CO",12899,"North Platte, NE",-14.7,-4.1,3,8473
11292,"Denver, CO",12902,"Liberal, KS",-11.25,-4.25,7,8483
11292,"Denver, CO",12953,"New York, NY",28.613636363636363,32.56818181818182,1,8486
11292,"Denver, CO",12953,"New York, NY",8.660714285714286,15.946428571428571,3,8488
11292,"Denver, CO",12954,"Long Beach, CA",-21.0,-4.25,6,8494
11292,"Denver, CO",12982,"Lihue, HI",3.5,5.25,5,8500
11292,"Denver, CO",12992,"Little Rock, AR",-8.0,1.0,6,8504
11292,"Denver, CO",13029,"Lincoln, NE",-8.5,0.75,4,8508
11292,"Denver, CO",13158,"Midland/Odessa, TX",-17.0,-8.0,3,8512
11292,"Denver, CO",13158,"Midland/Odessa, TX",3.6666666666666665,7.333333333333333,5,8514
11292,"Denver, CO",13198,"Kansas City, MO",-5.409090909090909,1.7045454545454546,3,8519
11292,"Denver, CO",13198,"Kansas City, MO",3.84,10.56,4,8520
11292,"Denver, CO",13204,"Orlando, FL",-0.0625,12.0625,1,8524
11292,"Denver, CO",13232,"Chicago, IL",10.325,17.475,4,8534
11292,"Denver, CO",13244,"Memphis, TN",-6.714285714285714,3.4285714285714284,2,8539
11292,"Denver, CO",13264,"Medford, OR",2.7777777777777777,8.666666666666666,5,8549
11292,"Denver, CO",13342,"Milwaukee, WI",15.65,22.55,1,8559
11292,"Denver, CO",13342,"Milwaukee, WI",3.48,9.24,3,8561
11292,"Denver, CO",13342,"Milwaukee, WI",1.6,3.15,5,8563
11292,"Denver, CO",13388,"Mammoth Lakes, CA",6.0,7.5,1,8573
11292,"Denver, CO",13388,"Mammoth Lakes, CA",8.0,13.8,2,8574
11292,"Denver, CO",13388,"Mammoth Lakes, CA",5.6,4.6,4,8576
11292,"Denver, CO",13486,"Missoula, MT",-15.125,-2.125,5,8598
11292,"Denver, CO",13502,"Montrose/Delta, CO",-6.5,2.75,7,8621
11292,"Denver, CO",13796,"Oakland, CA",-12.833333333333334,2.4166666666666665,4,8625
11292,"Denver, CO",13830,"Kahului, HI",-16.0,10.75,1,8629
11292,"Denver, CO",13830,"Kahului, HI",-7.4,34.4,2,8630
11292,"Denver, CO",13930,"Chicago, IL",33.806451612903224,35.62903225806452,1,8657
11292,"Denver, CO",13930,"Chicago, IL",-5.21875,2.234375,7,8663
11292,"Denver, CO",13931,"Norfolk, VA",-4.25,12.5,1,8664
11292,"Denver, CO",13931,"Norfolk, VA",-19.6,-7.8,3,8666
11292,"Denver, CO",13931,"Norfolk, VA",-12.75,-2.25,7,8670
11292,"Denver, CO",14057,"Portland, OR",-6.826086956521739,5.956521739130435,3,8673
11292,"Denver, CO",14100,"Philadelphia, PA",-6.433333333333334,6.933333333333334,2,8679
11292,"Denver, CO",14107,"Phoenix, AZ",1.8125,12.4375,4,8688
11292,"Denver, CO",14122,"Pittsburgh, PA",1.8333333333333333,8.333333333333334,7,8698
11292,"Denver, CO",14252,"Pasco/Kennewick/Richland, WA",-18.0,-3.0,7,8710
11292,"Denver, CO",14262,"Palm Springs, CA",10.15,7.75,1,8711
11292,"Denver, CO",14262,"Palm Springs, CA",-6.666666666666667,2.388888888888889,3,8713
11292,"Denver, CO",14288,"Pueblo, CO",-3.4,0.9,2,8719
11292,"Denver, CO",14457,"Rapid City, SD",23.0,2.6666666666666665,7,8731
11292,"Denver, CO",14492,"Raleigh/Durham, NC",19.058823529411764,16.58823529411765,5,8738
11292,"Denver, CO",14570,"Reno, NV",4.0,11.875,1,8755
11292,"Denver, CO",14570,"Reno, NV",-6.28,6.96,3,8757
11292,"Denver, CO",14635,"Fort Myers, FL",9.75,20.25,1,8762
11292,"Denver, CO",14635,"Fort Myers, FL",7.333333333333333,17.0,5,8766
11292,"Denver, CO",14635,"Fort Myers, FL",-9.666666666666666,-5.0,7,8768
11292,"Denver, CO",14689,"Santa Barbara, CA",40.388888888888886,42.27777777777778,2,8786
11292,"Denver, CO",14747,"Seattle, WA",-4.734939759036145,5.578313253012048,4,8809
11292,"Denver, CO",14771,"San Francisco, CA",16.985294117647058,23.073529411764707,3,8815
11292,"Denver, CO",14771,"San Francisco, CA",-4.836363636363636,4.945454545454545,5,8817
11292,"Denver, CO",14783,"Springfield, MO",10.25,14.0,1,8820
11292,"Denver, CO",14794,"St. George, UT",-14.7,0.6,3,8829
11292,"Denver, CO",14794,"St. George, UT",0.875,3.25,7,8833
11292,"Denver, CO",14814,"Shreveport, LA",14.5,22.0,1,8834
11292,"Denver, CO",14869,"Salt Lake City, UT",12.875,17.897727272727273,1,8848
11292,"Denver, CO",14908,"Santa Ana, CA",-4.972972972972973,3.5405405405405403,5,8866
11292,"Denver, CO",15041,"Sun Valley/Hailey/Ketchum, ID",-19.0,-4.5,7,8882
11292,"Denver, CO",15304,"Tampa, FL",1.0714285714285714,13.75,1,8883
11292,"Denver, CO",15370,"Tulsa, OK",8.473684210526315,9.526315789473685,5,8894
11292,"Denver, CO",15370,"Tulsa, OK",-7.583333333333333,-1.1666666666666667,7,8896
11292,"Denver, CO",15376,"Tucson, AZ",8.5,10.357142857142858,1,8897
11292,"Denver, CO",15376,"Tucson, AZ",-7.75,2.7222222222222223,3,8899
11292,"Denver, CO",15582,"Vernal, UT",18.6,30.7,3,8908
11292,"Denver, CO",15582,"Vernal, UT",3.2,9.7,4,8909
11292,"Denver, CO",15582,"Vernal, UT",0.5,4.75,5,8910
11298,"Dallas/Fort Worth, TX",10136,"Abilene, TX",7.266666666666667,6.6,4,8923
11298,"Dallas/Fort Worth, TX",10155,"Waco, TX",-0.85,2.35,4,8937
11298,"Dallas/Fort Worth, TX",10185,"Alexandria, LA",5.6,1.0,3,8943
11298,"Dallas/Fort Worth, TX",10185,"Alexandria, LA",1.4166666666666667,-3.8333333333333335,5,8945
11298,"Dallas/Fort Worth, TX",10372,"Aspen, CO",25.428571428571427,17.857142857142858,1,8955
11298,"Dallas/Fort Worth, TX",10372,"Aspen, CO",19.9375,14.0,4,8958
11298,"Dallas/Fort Worth, TX",10423,"Austin, TX",-0.8888888888888888,0.018518518518518517,2,8970
11298,"Dallas/Fort Worth, TX",10599,"Birmingham, AL",35.73913043478261,38.56521739130435,2,8984
11298,"Dallas/Fort Worth, TX",10620,"Billings, MT",9.8,3.4,4,8993
11298,"Dallas/Fort Worth, TX",10685,"Bloomington/Normal, IL",10.3,12.2,4,9007
11298,"Dallas/Fort Worth, TX",10693,"Nashville, TN",-2.2903225806451615,1.4193548387096775,5,9015
11298,"Dallas/Fort Worth, TX",10713,"Boise, ID",-10.375,-4.25,7,9024
11298,"Dallas/Fort Worth, TX",10721,"Boston, MA",22.321428571428573,30.392857142857142,1,9025
11298,"Dallas/Fort Worth, TX",10728,"Beaumont/Port Arthur, TX",7.166666666666667,3.5,1,9032
11298,"Dallas/Fort Worth, TX",10728,"Beaumont/Port Arthur, TX",4.875,9.25,6,9037
11298,"Dallas/Fort Worth, TX",10747,"Brownsville, TX",72.45454545454545,72.63636363636364,1,9039
11298,"Dallas/Fort Worth, TX",10781,"Baton Rouge, LA",7.033333333333333,10.833333333333334,4,9049
11298,"Dallas/Fort Worth, TX",10821,"Baltimore, MD",-7.5625,3.5,2,9061
11298,"Dallas/Fort Worth, TX",10821,"Baltimore, MD",4.294117647058823,10.941176470588236,5,9064
11298,"Dallas/Fort Worth, TX",10849,"Bozeman, MT",-8.5,-1.25,1,9067
11298,"Dallas/Fort Worth, TX",10849,"Bozeman, MT",-8.666666666666666,-0.8333333333333334,2,9068
11298,"Dallas/Fort Worth, TX",10849,"Bozeman, MT",11.4,12.2,5,9071
11298,"Dallas/Fort Worth, TX",10868,"Columbia, SC",-4.75,4.25,5,9078
11298,"Dallas/Fort Worth, TX",10868,"Columbia, SC",14.5,17.375,7,9080
11298,"Dallas/Fort Worth, TX",11003,"Cedar Rapids/Iowa City, IA",7.733333333333333,10.6,4,9098
11298,"Dallas/Fort Worth, TX",11049,"College Station/Bryan, TX",3.142857142857143,-0.14285714285714285,3,9111
11298,"Dallas/Fort Worth, TX",11049,"College Station/Bryan, TX",-0.9375,1.375,7,9115
11298,"Dallas/Fort Worth, TX",11066,"Columbus, OH",3.75,10.0625,3,9125
11298,"Dallas/Fort Worth, TX",11140,"Corpus Christi, TX",-3.6666666666666665,0.8666666666666667,4,9154
11298,"Dallas/Fort Worth, TX",11193,"Cincinnati, OH",2.8666666666666667,5.2,7,9164
11298,"Dallas/Fort Worth, TX",11233,"Cheyenne, WY",24.25,26.5,6,9170
11298,"Dallas/Fort Worth, TX",11267,"Dayton, OH",-6.714285714285714,-0.6428571428571429,2,9173
11298,"Dallas/Fort Worth, TX",11267,"Dayton, OH",6.833333333333333,6.25,7,9178
11298,"Dallas/Fort Worth, TX",11292,"Denver, CO",6.7368421052631575,9.513157894736842,4,9189
11298,"Dallas/Fort Worth, TX",11423,"Des Moines, IA",-0.8333333333333334,0.6666666666666666,7,9213
11298,"Dallas/Fort Worth, TX",11433,"Detroit, MI",-5.162790697674419,3.186046511627907,1,9214
11298,"Dallas/Fort Worth, TX",11540,"El Paso, TX",13.444444444444445,12.63888888888889,1,9235
11298,"Dallas/Fort Worth, TX",11618,"Newark, NJ",-3.6944444444444446,3.2222222222222223,5,9253
11298,"Dallas/Fort Worth, TX",11618,"Newark, NJ",4.785714285714286,4.642857142857143,7,9255
11298,"Dallas/Fort Worth, TX",11624,"Key West, FL",5.6,4.8,2,9257
11298,"Dallas/Fort Worth, TX",11637,"Fargo, ND",3.0,3.0,7,9269
11298,"Dallas/Fort Worth, TX",11884,"Spokane, WA",1.5,-3.0,1,9312
11298,"Dallas/Fort Worth, TX",11921,"Grand Junction, CO",-5.583333333333333,-2.5833333333333335,2,9327
11298,"Dallas/Fort Worth, TX",11973,"Gulfport/Biloxi, MS",-10.375,-4.0,6,9338
11298,"Dallas/Fort Worth, TX",11980,"Grand Island, NE",-4.75,-1.4166666666666667,5,9344
11298,"Dallas/Fort Worth, TX",11995,"Greensboro/High Point, NC",-12.0,-1.2,2,9362
11298,"Dallas/Fort Worth, TX",11995,"Greensboro/High Point, NC",-6.9,1.0,3,9363
11298,"Dallas/Fort Worth, TX",11995,"Greensboro/High Point, NC",-3.5,1.75,5,9365
11298,"Dallas/Fort Worth, TX",11996,"Greer, SC",2.5,6.2,2,9369
11298,"Dallas/Fort Worth, TX",12012,"Gunnison, CO",22.5,14.0,4,9378
11298,"Dallas/Fort Worth, TX",12094,"Hayden, CO",7.0,-1.2,1,9382
11298,"Dallas/Fort Worth, TX",12094,"Hayden, CO",12.833333333333334,15.666666666666666,3,9384
11298,"Dallas/Fort Worth, TX",12191,"Houston, TX",56.75,58.583333333333336,7,9402
11298,"Dallas/Fort Worth, TX",12217,"Huntsville, AL",-7.933333333333334,0.8666666666666667,2,9404
11298,"Dallas/Fort Worth, TX",12264,"Washington, DC",-13.0,-2.1052631578947367,1,9410
11298,"Dallas/Fort Worth, TX",12264,"Washington, DC",3.7777777777777777,9.814814814814815,3,9412
11298,"Dallas/Fort Worth, TX",12278,"Wichita, KS",2.689655172413793,8.10344827586207,2,9425
11298,"Dallas/Fort Worth, TX",12278,"Wichita, KS",8.291666666666666,5.958333333333333,5,9428
11298,"Dallas/Fort Worth, TX",12451,"Jacksonville, FL",-8.2,0.9,5,9463
11298,"Dallas/Fort Worth, TX",12478,"New York, NY",-13.705882352941176,0.17647058823529413,2,9467
11298,"Dallas/Fort Worth, TX",12478,"New York, NY",2.066666666666667,9.666666666666666,6,9471
11298,"Dallas/Fort Worth, TX",12758,"Kona, HI",-8.0,-6.0,1,9480
11298,"Dallas/Fort Worth, TX",12891,"Lawton/Fort Sill, OK",0.7857142857142857,-0.07142857142857142,2,9495
11298,"Dallas/Fort Worth, TX",12891,"Lawton/Fort Sill, OK",9.157894736842104,9.263157894736842,4,9497
11298,"Dallas/Fort Worth, TX",12915,"Lake Charles, LA",-6.75,-4.333333333333333,5,9519
11298,"Dallas/Fort Worth, TX",12915,"Lake Charles, LA",-3.75,-4.125,6,9520
11298,"Dallas/Fort Worth, TX",12945,"Lexington, KY",-5.25,-0.5,6,9527
11298,"Dallas/Fort Worth, TX",12945,"Lexington, KY",9.833333333333334,9.5,7,9528
11298,"Dallas/Fort Worth, TX",12992,"Little Rock, AR",-0.45,-0.8,4,9546
11298,"Dallas/Fort Worth, TX",13061,"Laredo, TX",1.5,0.4375,3,9552
11298,"Dallas/Fort Worth, TX",13061,"Laredo, TX",-6.642857142857143,-1.7142857142857142,7,9556
11298,"Dallas/Fort Worth, TX",13198,"Kansas City, MO",-0.6,2.3,2,9565
11298,"Dallas/Fort Worth, TX",13256,"Mission/McAllen/Edinburg, TX",1.0857142857142856,4.314285714285714,4,9588
11298,"Dallas/Fort Worth, TX",13277,"Montgomery, AL",7.25,9.125,6,9597
11298,"Dallas/Fort Worth, TX",13303,"Miami, FL",12.36,15.1,3,9608
11298,"Dallas/Fort Worth, TX",13303,"Miami, FL",10.825,18.45,5,9610
11298,"Dallas/Fort Worth, TX",13342,"Milwaukee, WI",-1.625,1.375,7,9619
11298,"Dallas/Fort Worth, TX",13367,"Moline, IL",31.5,28.6,4,9623
11298,"Dallas/Fort Worth, TX",13377,"Monroe, LA",-10.5,-5.25,1,9627
11298,"Dallas/Fort Worth, TX",13422,"Mobile, AL",8.0,4.866666666666666,4,9637
11298,"Dallas/Fort Worth, TX",13485,"Madison, WI",2.4166666666666665,5.583333333333333,1,9641
11298,"Dallas/Fort Worth, TX",13486,"Missoula, MT",18.25,16.0,7,9654
11298,"Dallas/Fort Worth, TX",13502,"Montrose/Delta, CO",15.285714285714286,11.857142857142858,3,9671
11298,"Dallas/Fort Worth, TX",13830,"Kahului, HI",-16.166666666666668,2.8333333333333335,4,9686
11298,"Dallas/Fort Worth, TX",13871,"Omaha, NE",-6.714285714285714,-2.2857142857142856,3,9699
11298,"Dallas/Fort Worth, TX",13930,"Chicago, IL",-2.8550724637681157,1.7681159420289856,7,9717
11298,"Dallas/Fort Worth, TX",13931,"Norfolk, VA",-4.1,0.5,2,9719
11298,"Dallas/Fort Worth, TX",13931,"Norfolk, VA",1.4,3.4,6,9723
11298,"Dallas/Fort Worth, TX",14027,"West Palm Beach/Palm Beach, FL",-6.857142857142857,-1.4285714285714286,2,9726
11298,"Dallas/Fort Worth, TX",14027,"West Palm Beach/Palm Beach, FL",-0.16666666666666666,6.5,5,9729
11298,"Dallas/Fort Worth, TX",14107,"Phoenix, AZ",9.206349206349206,13.34920634920635,3,9748
11298,"Dallas/Fort Worth, TX",14109,"Hattiesburg/Laurel, MS",-7.25,-6.25,1,9760
11298,"Dallas/Fort Worth, TX",14122,"Pittsburgh, PA",-0.5333333333333333,4.8,4,9770
11298,"Dallas/Fort Worth, TX",14122,"Pittsburgh, PA",0.25,3.9166666666666665,5,9771
11298,"Dallas/Fort Worth, TX",14122,"Pittsburgh, PA",1.2,3.8,6,9772
11298,"Dallas/Fort Worth, TX",14122,"Pittsburgh, PA",11.25,10.75,7,9773
11298,"Dallas/Fort Worth, TX",14193,"Pensacola, FL",3.2857142857142856,0.9047619047619048,3,9776
11298,"Dallas/Fort Worth, TX",14262,"Palm Springs, CA",0.08333333333333333,-0.08333333333333333,5,9785
11298,"Dallas/Fort Worth, TX",14457,"Rapid City, SD",20.5,21.25,1,9788
11298,"Dallas/Fort Worth, TX",14457,"Rapid City, SD",-0.2,4.5,2,9789
11298,"Dallas/Fort Worth, TX",14457,"Rapid City, SD",31.6,33.3,3,9790
11298,"Dallas/Fort Worth, TX",14457,"Rapid City, SD",-4.65,-0.3,4,9791
11298,"Dallas/Fort Worth, TX",14457,"Rapid City, SD",-3.875,4.5,5,9792
11298,"Dallas/Fort Worth, TX",14524,"Richmond, VA",15.4,19.0,6,9807
11298,"Dallas/Fort Worth, TX",14570,"Reno, NV",20.875,14.5,7,9815
11298,"Dallas/Fort Worth, TX",14679,"San Diego, CA",1.8461538461538463,3.076923076923077,2,9838
11298,"Dallas/Fort Worth, TX",14679,"San Diego, CA",2.838709677419355,1.967741935483871,7,9843
11298,"Dallas/Fort Worth, TX",14696,"South Bend, IN",15.6,13.8,4,9868
11298,"Dallas/Fort Worth, TX",14771,"San Francisco, CA",7.553571428571429,15.892857142857142,2,9887
11298,"Dallas/Fort Worth, TX",14771,"San Francisco, CA",1.1475409836065573,12.21311475409836,4,9889
11298,"Dallas/Fort Worth, TX",14783,"Springfield, MO",9.13888888888889,9.027777777777779,4,9896
11298,"Dallas/Fort Worth, TX",14814,"Shreveport, LA",4.903225806451613,2.0,3,9902
11298,"Dallas/Fort Worth, TX",14831,"San Jose, CA",23.625,21.6875,1,9907
11298,"Dallas/Fort Worth, TX",14869,"Salt Lake City, UT",2.517857142857143,3.392857142857143,3,9930
11298,"Dallas/Fort Worth, TX",14869,"Salt Lake City, UT",2.037037037037037,4.851851851851852,4,9931
11298,"Dallas/Fort Worth, TX",14908,"Santa Ana, CA",2.4166666666666665,2.6666666666666665,5,9946
11298,"Dallas/Fort Worth, TX",14952,"Springfield, IL",-5.4,-2.8,4,9952
11298,"Dallas/Fort Worth, TX",14986,"Sarasota/Bradenton, FL",27.75,35.5,5,9967
11298,"Dallas/Fort Worth, TX",15074,"Stillwater, OK",-5.0,1.7,2,9985
11298,"Dallas/Fort Worth, TX",15249,"Tallahassee, FL",-3.625,-2.125,1,9991
11298,"Dallas/Fort Worth, TX",15304,"Tampa, FL",-3.8055555555555554,3.7777777777777777,2,9999
11298,"Dallas/Fort Worth, TX",15304,"Tampa, FL",-2.75,1.8928571428571428,6,10003
11298,"Dallas/Fort Worth, TX",15370,"Tulsa, OK",-5.948717948717949,0.717948717948718,2,10006
11298,"Dallas/Fort Worth, TX",15411,"Tyler, TX",-7.0,-5.5,6,10031
11413,"Durango, CO",11292,"Denver, CO",10.083333333333334,6.833333333333333,1,10075
11413,"Durango, CO",11298,"Dallas/Fort Worth, TX",8.076923076923077,9.923076923076923,5,10086
11413,"Durango, CO",14107,"Phoenix, AZ",9.125,7.5,6,10094
11415,"Del Rio, TX",11298,"Dallas/Fort Worth, TX",38.5,46.9,4,10099
11415,"Del Rio, TX",11298,"Dallas/Fort Worth, TX",13.875,25.375,5,10100
11423,"Des Moines, IA",10397,"Atlanta, GA",0.18181818181818182,-0.18181818181818182,5,10107
11423,"Des Moines, IA",10397,"Atlanta, GA",89.125,74.75,6,10108
11423,"Des Moines, IA",11057,"Charlotte, NC",0.0,-1.4166666666666667,5,10116
11423,"Des Moines, IA",11298,"Dallas/Fort Worth, TX",-11.833333333333334,-4.833333333333333,7,10139
11423,"Des Moines, IA",12889,"Las Vegas, NV",15.75,12.875,7,10160
11423,"Des Moines, IA",12953,"New York, NY",36.42857142857143,24.571428571428573,5,10165
11423,"Des Moines, IA",13487,"Minneapolis, MN",3.6842105263157894,1.4210526315789473,2,10171
11423,"Des Moines, IA",13930,"Chicago, IL",28.34375,25.46875,6,10182
11423,"Des Moines, IA",14082,"Punta Gorda, FL",4.5,5.0,6,10186
11423,"Des Moines, IA",14100,"Philadelphia, PA",-2.6,-3.8,3,10190
11423,"Des Moines, IA",14107,"Phoenix, AZ",-10.0,4.444444444444445,5,10199
11423,"Des Moines, IA",14112,"St. Petersburg, FL",-15.5,-1.0,1,10202
11423,"Des Moines, IA",14112,"St. Petersburg, FL",-16.0,-9.0,3,10203
11433,"Detroit, MI",10135,"Allentown/Bethlehem/Easton, PA",-0.8333333333333334,0.6666666666666666,1,10222
11433,"Detroit, MI",10257,"Albany, NY",-13.666666666666666,0.0,4,10232
11433,"Detroit, MI",10333,"Alpena, MI",-11.0,-3.75,6,10240
11433,"Detroit, MI",10408,"Appleton, WI",53.73684210526316,53.05263157894737,3,10251
11433,"Detroit, MI",10434,"Scranton/Wilkes-Barre, PA",-16.0,-4.428571428571429,6,10268
11433,"Detroit, MI",10469,"Kalamazoo, MI",27.11111111111111,40.22222222222222,3,10272
11433,"Detroit, MI",10469,"Kalamazoo, MI",7.8,29.0,6,10275
11433,"Detroit, MI",10577,"Binghamton, NY",-6.5,-1.25,6,10289
11433,"Detroit, MI",10599,"Birmingham, AL",-13.25,-4.25,4,10294
11433,"Detroit, MI",10785,"Burlington, VT",-3.6153846153846154,6.538461538461538,2,10311
11433,"Detroit, MI",10785,"Burlington, VT",-12.0,4.454545454545454,5,10314
11433,"Detroit, MI",10792,"Buffalo, NY",-11.727272727272727,9.545454545454545,7,10323
11433,"Detroit, MI",10980,"Chattanooga, TN",-20.875,-1.75,1,10331
11433,"Detroit, MI",10980,"Chattanooga, TN",51.25,55.125,3,10333
11433,"Detroit, MI",10980,"Chattanooga, TN",-22.833333333333332,2.6666666666666665,5,10335
11433,"Detroit, MI",10994,"Charleston, SC",8.0,5.0,3,10338
11433,"Detroit, MI",11003,"Cedar Rapids/Iowa City, IA",-7.25,1.25,6,10344
11433,"Detroit, MI",11013,"Sault Ste. Marie, MI",-1.75,22.5,7,10351
11433,"Detroit, MI",11042,"Cleveland, OH",0.375,13.916666666666666,3,10354
11433,"Detroit, MI",11057,"Charlotte, NC",5.022222222222222,11.444444444444445,2,10360
11433,"Detroit, MI",11057,"Charlotte, NC",7.611111111111111,13.407407407407407,3,10361
11433,"Detroit, MI",11057,"Charlotte, NC",-9.17142857142857,0.22857142857142856,7,10365
11433,"Detroit, MI",11066,"Columbus, OH",-4.655172413793103,8.068965517241379,4,10369
11433,"Detroit, MI",11066,"Columbus, OH",7.5,18.5625,6,10371
11433,"Detroit, MI",11193,"Cincinnati, OH",17.0,14.4375,1,10373
11433,"Detroit, MI",11259,"Dallas, TX",-18.25,1.25,5,10391
11433,"Detroit, MI",11278,"Washington, DC",-12.363636363636363,0.4090909090909091,6,10406
11433,"Detroit, MI",11292,"Denver, CO",-16.19047619047619,3.6666666666666665,6,10413
11433,"Detroit, MI",11298,"Dallas/Fort Worth, TX",-6.659090909090909,9.954545454545455,5,10419
11433,"Detroit, MI",11298,"Dallas/Fort Worth, TX",-11.342857142857143,3.2285714285714286,7,10421
11433,"Detroit, MI",11423,"Des Moines, IA",5.6,12.6,1,10422
11433,"Detroit, MI",11537,"Elmira/Corning, NY",-21.0,-3.0,2,10429
11433,"Detroit, MI",11577,"Erie, PA",4.357142857142857,13.428571428571429,4,10436
11433,"Detroit, MI",11577,"Erie, PA",16.857142857142858,28.571428571428573,7,10439
11433,"Detroit, MI",11612,"Evansville, IN",-20.25,0.5833333333333334,1,10447
11433,"Detroit, MI",11618,"Newark, NJ",36.38095238095238,36.142857142857146,4,10457
11433,"Detroit, MI",11618,"Newark, NJ",27.61764705882353,37.588235294117645,5,10458
11433,"Detroit, MI",11823,"Fort Wayne, IN",19.8,40.266666666666666,3,10470
11433,"Detroit, MI",11823,"Fort Wayne, IN",-15.533333333333333,0.6666666666666666,4,10471
11433,"Detroit, MI",11977,"Green Bay, WI",6.6923076923076925,7.6923076923076925,2,10476
11433,"Detroit, MI",11977,"Green Bay, WI",1.5714285714285714,9.928571428571429,4,10478
11433,"Detroit, MI",11986,"Grand Rapids, MI",-13.571428571428571,-2.3333333333333335,5,10486
11433,"Detroit, MI",11995,"Greensboro/High Point, NC",8.875,25.5,7,10495
11433,"Detroit, MI",12217,"Huntsville, AL",27.75,43.5,1,10510
11433,"Detroit, MI",12217,"Huntsville, AL",-24.75,-4.0,7,10515
11433,"Detroit, MI",12264,"Washington, DC",15.947368421052632,16.94736842105263,1,10516
11433,"Detroit, MI",12264,"Washington, DC",-6.454545454545454,-2.6363636363636362,6,10521
11433,"Detroit, MI",12266,"Houston, TX",-6.733333333333333,8.71111111111111,1,10523
11433,"Detroit, MI",12335,"Iron Mountain/Kingsfd, MI",-0.4,9.4,3,10532
11433,"Detroit, MI",12339,"Indianapolis, IN",-5.333333333333333,-2.0,2,10537
11433,"Detroit, MI",12339,"Indianapolis, IN",13.64,24.68,3,10538
11433,"Detroit, MI",12397,"Ithaca/Cortland, NY",-11.125,-2.0,6,10548
11433,"Detroit, MI",12884,"Lansing, MI",5.708333333333333,6.291666666666667,2,10565
11433,"Detroit, MI",12889,"Las Vegas, NV",8.19047619047619,18.095238095238095,3,10573
11433,"Detroit, MI",12945,"Lexington, KY",24.38888888888889,34.05555555555556,4,10588
11433,"Detroit, MI",12945,"Lexington, KY",64.11111111111111,82.0,6,10590
11433,"Detroit, MI",13184,"Saginaw/Bay City/Midland, MI",2.2857142857142856,15.0,7,10605
11433,"Detroit, MI",13198,"Kansas City, MO",-7.625,6.0,4,10609
11433,"Detroit, MI",13204,"Orlando, FL",-3.125,2.35,1,10613
11433,"Detroit, MI",13230,"Harrisburg, PA",2.5,29.25,5,10624
11433,"Detroit, MI",13230,"Harrisburg, PA",5.0,11.75,6,10625
11433,"Detroit, MI",13232,"Chicago, IL",23.5,29.6875,2,10628
11433,"Detroit, MI",13296,"Manchester, NH",12.0,24.5,7,10645
11433,"Detroit, MI",13342,"Milwaukee, WI",-3.8947368421052633,8.473684210526315,5,10657
11433,"Detroit, MI",13367,"Moline, IL",-12.875,-4.0,5,10664
11433,"Detroit, MI",13459,"Marquette, MI",20.6,19.2,2,10668
11433,"Detroit, MI",13495,"New Orleans, LA",5.3125,16.5625,1,10688
11433,"Detroit, MI",13495,"New Orleans, LA",40.4,47.333333333333336,6,10693
11433,"Detroit, MI",13851,"Oklahoma City, OK",-12.2,2.2,4,10698
11433,"Detroit, MI",13930,"Chicago, IL",23.818181818181817,24.943181818181817,2,10709
11433,"Detroit, MI",13931,"Norfolk, VA",41.75,57.25,2,10716
11433,"Detroit, MI",14027,"West Palm Beach/Palm Beach, FL",11.818181818181818,20.818181818181817,3,10722
11433,"Detroit, MI",14307,"Providence, RI",17.5,4.75,6,10767
11433,"Detroit, MI",14492,"Raleigh/Durham, NC",-18.22222222222222,-4.888888888888889,2,10772
11433,"Detroit, MI",14683,"San Antonio, TX",25.6,42.6,3,10808
11433,"Detroit, MI",14696,"South Bend, IN",5.631578947368421,11.736842105263158,4,10816
11433,"Detroit, MI",14730,"Louisville, KY",-17.75,-2.4166666666666665,1,10827
11433,"Detroit, MI",14747,"Seattle, WA",15.615384615384615,26.923076923076923,3,10836
11433,"Detroit, MI",14771,"San Francisco, CA",-7.083333333333333,16.875,4,10844
11433,"Detroit, MI",14831,"San Jose, CA",-21.0,1.75,1,10848
11433,"Detroit, MI",14869,"Salt Lake City, UT",7.904761904761905,20.047619047619047,3,10855
