index,day,state,rawpoll_clinton,rawpoll_trump,adjpoll_clinton,adjpoll_trump,c_minus_t_raw,c_minus_t_adj
3799,2016-09-25,Rhode Island,42.37,22.99,50.10333,32.0905,19.38,18.01283
3800,2016-09-25,South Carolina,37.39001654911655,44.9974417807781,39.81304026478031,48.49092282620415,-7.60742523166155,-8.677882561423846
3801,2016-09-25,South Dakota,31.68741091394334,39.96233011857435,34.13409298680316,44.06850800122129,-8.274919204631013,-9.93441501441813
3802,2016-09-25,Tennessee,29.848254012313717,48.15841756965954,33.043648256463385,52.68333561269097,-18.31016355734583,-19.63968735622758
3803,2016-09-25,Texas,31.1323069839565,44.61391460281814,35.25618723729351,49.82296107429553,-13.481607618861641,-14.56677383700201
3804,2016-09-25,U.S.,42.666246240728626,40.00358158557502,44.73265595468573,43.01574181541585,2.662664655153592,1.7169141392698832
3805,2016-09-25,Utah,29.44779507032008,37.61138620216934,31.837215524965938,41.683492256862635,-8.163591131849264,-9.846276731896692
3806,2016-09-25,Vermont,47.16992739773894,24.226666176614714,50.291104283110805,28.589265299425268,22.94326122112423,21.70183898368554
3807,2016-09-25,Virginia,40.36,32.04,47.56932,40.40052,8.32,7.168799999999997
3808,2016-09-25,Washington,45.27497491368885,33.2675660544712,48.31550105202588,36.64528751069333,12.007408859217659,11.67021354133255
3809,2016-09-25,West Virginia,36.20829793397934,47.84789143980317,38.95047828048588,52.2401371019217,-11.639593505823834,-13.289658821435818
3810,2016-09-25,Wisconsin,43.22882492438641,34.990453770759416,46.58691082182596,39.75585765280906,8.23837115362699,6.831053169016892
3811,2016-09-25,Wyoming,17.78,45.91,25.1625,54.51507,-28.129999999999995,-29.35257
3812,2016-09-26,Alabama,32.82446714266877,52.55155388596693,36.03280137031742,56.948219548272974,-19.727086743298162,-20.915418177955562
3813,2016-09-26,Alaska,28.37,37.74,35.82161,46.44265,-9.370000000000001,-10.62104
3814,2016-09-26,Arizona,40.13271291415216,41.863109685900206,43.10199914602945,46.227503564557814,-1.730396771748044,-3.1255044185283722
3815,2016-09-26,Arkansas,32.65283031186477,49.724365613595765,34.87575545713723,53.55134039961654,-17.071535301730997,-18.675584942479304
3816,2016-09-26,California,53.41528639307598,27.464376755042185,57.463296316949375,32.63503439842819,25.950909638033796,24.82826191852119
3817,2016-09-26,Colorado,40.76117800869729,38.23801996992219,43.63786674035042,42.54908432171321,2.523158038775101,1.0887824186372113
3818,2016-09-26,Connecticut,45.88414036549106,33.453664173246494,49.026801149897175,38.06517883659956,12.430476192244557,10.961622313297623
3819,2016-09-26,Delaware,45.151723135074384,30.922754145888643,46.74098255512111,34.36881570358123,14.228968989185736,12.372166851539877
3820,2016-09-26,District of Columbia,66.53,15.3,74.26517,24.40308,51.230000000000004,49.862089999999995
3821,2016-09-26,Florida,40.40678931799682,43.6687723862929,44.443402323208005,48.801452649076346,-3.2619830682960833,-4.358050325868338
3822,2016-09-26,Georgia,34.532836987318625,44.60496516045589,38.060653062418695,49.12423978295122,-10.072128173137262,-11.063586720532525
3823,2016-09-26,Hawaii,42.4,21.69,49.9383,30.51508,20.709999999999997,19.423219999999997
3824,2016-09-26,Idaho,27.284014642012387,50.63149052443186,29.828593275548695,54.83829623664447,-23.347475882419477,-25.00970296109577
3825,2016-09-26,Illinois,43.191519106743904,31.528484852309752,47.44821666831935,36.88831016849838,11.663034254434153,10.559906499820977
3826,2016-09-26,Indiana,36.63783250015908,41.208793600661174,39.65700837576449,45.521375772529055,-4.5709611005020925,-5.864367396764566
3827,2016-09-26,Iowa,40.52740284520234,37.2486737432752,43.584007857555505,41.96409265176451,3.278729101927133,1.6199152057909942
3828,2016-09-26,Kansas,39.641705659530956,44.02000477837103,42.414573542230265,47.17700080166233,-4.378299118840077,-4.762427259432058
3829,2016-09-26,Kentucky,35.01971280232875,46.507261321413175,38.23407908540962,51.05436105571972,-11.487548519084429,-12.820281970310099
3830,2016-09-26,Louisiana,33.79564239020224,47.767370520147516,36.338260831742886,51.77381130747214,-13.971728129945285,-15.435550475729261
3831,2016-09-26,Maine,43.95917522584659,32.61220308225318,45.664403681712166,36.23241113536072,11.346972143593405,9.43199254635145
3832,2016-09-26,Maryland,47.413925408052165,30.32598135201304,50.37842238999785,34.614485734221994,17.087944056039127,15.76393665577586
3833,2016-09-26,Massachusetts,51.94143080557789,26.564146146120212,54.06464115469814,31.161053326387215,25.377284659457676,22.903587828310926
3834,2016-09-26,Michigan,41.68340262383686,31.705560974756825,44.068257006799286,36.81524747108681,9.97784164908003,7.253009535712467
3835,2016-09-26,Minnesota,39.83908963296246,33.09709108873956,42.71377089787057,37.39478888375237,6.7419985442229065,5.3189820141181965
3836,2016-09-26,Mississippi,33.58076137821892,50.389283195470696,36.79459619474412,54.946073396515345,-16.808521817251766,-18.151477201771215
3837,2016-09-26,Missouri,37.13353944101656,43.9559308928759,39.622974259233565,47.14170313513768,-6.822391451859344,-7.518728875904111
3838,2016-09-26,Montana,33.017689899259686,45.10015039874175,35.48298493839553,49.22736465726317,-12.082460499482062,-13.74437971886764
3839,2016-09-26,Nebraska,30.338201305703564,49.22594604268058,32.725092167534136,52.07598182051721,-18.88774473697701,-19.35088965298307
3840,2016-09-26,Nebraska CD-1,29.0,53.0,27.63954,50.77678,-24.0,-23.137240000000002
3841,2016-09-26,Nebraska CD-2,40.0,49.0,39.26638,47.39203,-9.0,-8.12565
3842,2016-09-26,Nebraska CD-3,20.0,65.0,18.62685,62.84461,-45.0,-44.21776
3843,2016-09-26,Nevada,37.9515897375208,36.9545256936805,40.222754556395714,40.860558644101886,0.9970640438403013,-0.6378040877061679
3844,2016-09-26,New Hampshire,43.616800162717695,38.650380380370585,45.213973952499,42.20154365692593,4.966419782347116,3.0124302955730733
3845,2016-09-26,New Jersey,43.4465248622368,36.68711157313686,46.01329766678412,40.29576355852971,6.759413289099939,5.717534108254404
3846,2016-09-26,New Mexico,40.737759975707405,30.926217369467018,42.7044636394307,34.49231905447343,9.81154260624039,8.212144584957267
3847,2016-09-26,New York,45.631275028700884,29.24060994712991,49.650967536348944,34.37825373442148,16.39066508157097,15.27271380192746
3848,2016-09-26,North Carolina,32.56,41.32,39.684,49.56003,-8.759999999999998,-9.87603
3849,2016-09-26,North Dakota,31.19247270575241,46.79447382447817,33.49777398313952,50.88499478594033,-15.60200111872575,-17.387220802800808
3850,2016-09-26,Ohio,38.97827838313883,38.41875816900621,41.86816742500431,42.95147922764038,0.5595202141326168,-1.083311802636069
3851,2016-09-26,Oklahoma,30.897214205071183,45.41900358298602,32.3852865627404,48.49390393346606,-14.521789377914843,-16.10861737072566
3852,2016-09-26,Oregon,48.0085961718098,32.674008597461466,50.89550791521391,37.02660751102248,15.33458757434833,13.868900404191434
3853,2016-09-26,Pennsylvania,39.68585094979708,38.73425061943288,43.47612526058113,43.58987393994489,0.9516003303641989,-0.11374867936376062
3854,2016-09-26,Rhode Island,42.37,22.99,50.10333,32.0905,19.38,18.01283
3855,2016-09-26,South Carolina,37.39001654911655,44.9974417807781,39.81304026478031,48.49092282620415,-7.60742523166155,-8.677882561423846
3856,2016-09-26,South Dakota,31.68741091394334,39.96233011857435,34.13409298680316,44.06850800122129,-8.274919204631013,-9.93441501441813
3857,2016-09-26,Tennessee,29.848254012313717,48.15841756965954,33.043648256463385,52.68333561269097,-18.31016355734583,-19.63968735622758
3858,2016-09-26,Texas,31.1323069839565,44.61391460281814,35.25618723729351,49.82296107429553,-13.481607618861641,-14.56677383700201
3859,2016-09-26,U.S.,42.126128273415276,40.02975326951447,44.400116953444815,43.17399029380143,2.0963750039008002,1.2261266596433833
3860,2016-09-26,Utah,29.44779507032008,37.61138620216934,31.837215524965938,41.683492256862635,-8.163591131849264,-9.846276731896692
3861,2016-09-26,Vermont,47.16992739773894,24.226666176614714,50.291104283110805,28.589265299425268,22.94326122112423,21.70183898368554
3862,2016-09-26,Virginia,40.36,32.04,47.56932,40.40052,8.32,7.168799999999997
3863,2016-09-26,Washington,45.27497491368885,33.2675660544712,48.31550105202588,36.64528751069333,12.007408859217659,11.67021354133255
3864,2016-09-26,West Virginia,36.20829793397934,47.84789143980317,38.95047828048588,52.2401371019217,-11.639593505823834,-13.289658821435818
3865,2016-09-26,Wisconsin,43.22882492438641,34.990453770759416,46.58691082182596,39.75585765280906,8.23837115362699,6.831053169016892
3866,2016-09-26,Wyoming,17.78,45.91,25.1625,54.51507,-28.129999999999995,-29.35257
3867,2016-09-27,Alabama,27.955971640320964,56.67476056148034,30.90002611423133,61.14262518091858,-28.718788921159373,-30.242599066687248
3868,2016-09-27,Alaska,47.46,36.7,54.28207,45.60484,10.759999999999998,8.677229999999994
3869,2016-09-27,Arizona,40.51749021716355,41.11823471243344,43.357165884836355,45.73325120357564,-0.6007444952698852,-2.3760853187392854
3870,2016-09-27,Arkansas,33.17237473046271,49.57916214027592,35.29733333024932,53.602391029369336,-16.406787409813205,-18.305057699120013
3871,2016-09-27,California,55.31229320258799,28.295709063952575,58.121665551155374,32.62919391747067,27.01658413863542,25.492471633684694
3872,2016-09-27,Colorado,43.41576650177067,36.56576965162103,45.32094502649186,40.52657291385295,6.849996850149627,4.79437211263891
3873,2016-09-27,Connecticut,49.10596684063361,31.035389486860392,52.014579052187784,35.813055722114626,18.070577353773217,16.201523330073158
3874,2016-09-27,Delaware,49.35605547574389,30.07752082217869,50.76211284513884,33.48969556221687,19.278534653565185,17.272417282921957
3875,2016-09-27,District of Columbia,62.21,9.8,69.23825,19.13012,52.41,50.10812999999999
3876,2016-09-27,Florida,42.88178148344481,42.177215737819665,45.24578133275842,46.11811701198762,0.7045657456251435,-0.8723356792292116
3877,2016-09-27,Georgia,32.77272069414053,46.78890431947695,36.28998674618373,51.69986876303446,-14.016183625336417,-15.409882016850723
3878,2016-09-27,Hawaii,62.08,16.96,68.96511,25.99486,45.12,42.97024999999999
3879,2016-09-27,Idaho,29.342243624364666,48.761278054101645,31.70334246896888,53.15382509137526,-19.419034429736975,-21.450482622406376
3880,2016-09-27,Illinois,48.75515257067083,28.40248111393746,51.428685839623476,33.53518455626406,20.35267145673337,17.893501283359416
3881,2016-09-27,Indiana,36.06044635723865,40.61779179870884,38.86542107081709,45.11538825250217,-4.55734544147019,-6.249967181685082
3882,2016-09-27,Iowa,41.37963933300978,36.74080464369829,44.257962184900535,41.68020839813236,4.638834689311483,2.5777537867681866
3883,2016-09-27,Kansas,37.98827383907857,43.16331791406979,40.6920983899064,46.47620901117299,-5.175044074991228,-5.784110621266583
3884,2016-09-27,Kentucky,36.851146882727974,46.75520403048828,39.954815877561174,51.563593199620456,-9.904057147760305,-11.608777322059282
3885,2016-09-27,Louisiana,34.36861164971367,49.38527595689796,35.91284484069219,52.19732915230953,-15.016664307184284,-16.284484311617344
3886,2016-09-27,Maine,48.81438015368361,30.458966307956832,50.26831473156151,34.14273084276071,18.355413845726776,16.12558388880079
3887,2016-09-27,Maryland,55.51841249810214,27.324210481702004,57.253930690669236,30.868227494437512,28.19420201640014,26.385703196231724
3888,2016-09-27,Massachusetts,52.054249994246966,26.46128145357426,54.08499952129421,31.235506999329203,25.592968540672718,22.84949252196501
3889,2016-09-27,Michigan,43.06096995095792,35.327757912088515,44.98419733650155,39.504041880581305,7.733212038869407,5.480155455920244
3890,2016-09-27,Minnesota,40.01674334258914,33.12041101079484,42.654339586061376,37.57028438940118,6.896332331794301,5.084055196660206
3891,2016-09-27,Mississippi,32.63538708619449,47.270353516902,35.759291292062834,52.05268943480496,-14.634966430707507,-16.293398142742127
3892,2016-09-27,Missouri,38.32916593823506,43.11482598101224,40.70924839318198,46.421572734795134,-4.78566004277718,-5.712324341613159
3893,2016-09-27,Montana,32.407123875974385,45.612608965622954,34.748291803420116,50.03286327078775,-13.205485089648558,-15.284571467367634
3894,2016-09-27,Nebraska,32.597270377170595,42.583742354987606,35.30344085923704,47.285271318397115,-9.986471977817011,-11.981830459160076
3895,2016-09-27,Nevada,42.839469758542585,39.9968505818296,44.249507163812474,43.27946721147936,2.8426191767129936,0.9700399523331172
3896,2016-09-27,New Hampshire,43.70603501932828,35.298334179184465,45.59973265740236,39.17606831799625,8.407700840143818,6.423664339406122
3897,2016-09-27,New Jersey,44.75883807515803,35.52057118255716,47.2336129379234,39.32087992377165,9.238266892600867,7.912733014151735
3898,2016-09-27,New Mexico,39.59134311598061,29.979605086188315,41.85495405535124,33.62943570742479,9.611738029792294,8.225518347926455
3899,2016-09-27,New York,45.84846589597734,30.276456599830745,49.59891781215038,35.57677331163027,15.572009296146593,14.022144500520113
3900,2016-09-27,North Carolina,41.25983619437696,41.45017579960033,44.03723689391575,45.624775427591736,-0.1903396052233777,-1.587538533675986
3901,2016-09-27,North Dakota,29.844219424092547,45.135403930532064,31.642672682889412,49.08944289683526,-15.291184506439519,-17.446770213945847
3902,2016-09-27,Ohio,41.29592941744888,40.186238849346495,43.44690902244788,44.23509458238436,1.1096905681023845,-0.7881855599364791
3903,2016-09-27,Oklahoma,32.95765331276662,46.21690891502826,34.69579793883131,49.82330297981911,-13.259255602261643,-15.127505040987804
3904,2016-09-27,Oregon,49.710577978282664,31.35147835332343,52.53630955277506,36.03423366917721,18.35909962495923,16.502075883597854
3905,2016-09-27,Pennsylvania,42.93622876972135,39.623007820884716,45.392179208735065,43.21076194074148,3.3132209488366287,2.181417267993592
3906,2016-09-27,Rhode Island,44.76,28.48,51.78692,37.80737,16.279999999999998,13.979550000000003
3907,2016-09-27,South Carolina,37.26416487712243,44.0776966527378,40.70355098290943,49.10046713945335,-6.813531775615373,-8.396916156543929
3908,2016-09-27,South Dakota,35.000205367916585,43.131875154994546,37.006196131850785,47.18191284702725,-8.131669787077954,-10.175716715176462
3909,2016-09-27,Tennessee,32.75816974831663,45.69737112953981,35.81855238905273,50.449255053961316,-12.939201381223167,-14.630702664908586
3910,2016-09-27,Texas,33.2093073947551,43.5871140108549,36.993902674905854,48.90141907561788,-10.377806616099802,-11.90751640071203
3911,2016-09-27,U.S.,43.02529789641,39.661347522344606,45.125045048861445,42.79921424340013,3.363950374065396,2.325830805461308
3912,2016-09-27,Utah,31.978462684523677,38.02464087349304,34.520200356985534,42.587414837839916,-6.046178188969362,-8.067214480854373
3913,2016-09-27,Vermont,45.507069722490954,23.928339360696178,48.417443332704664,28.46806526601322,21.57873036179478,19.949378066691438
3914,2016-09-27,Virginia,43.022737848849296,34.30177815839864,46.200827202938676,39.300458521994244,8.720959690450655,6.900368680944424
3915,2016-09-27,Washington,46.052074547537956,32.930383664189705,48.96196175979535,36.468479582033325,13.121690883348252,12.493482177762022
3916,2016-09-27,West Virginia,33.23535628227043,51.48139452416297,35.80056736185176,56.05077769342902,-18.246038241892553,-20.250210331577254
3917,2016-09-27,Wisconsin,44.363033377569934,34.98442668309736,47.44546768490902,39.87373006219453,9.378606694472568,7.5717376227144815
3918,2016-09-27,Wyoming,18.8,35.07,25.57183,43.8712,-16.27,-18.299370000000003
3919,2016-09-28,Alabama,27.955971640320964,56.67476056148034,30.90002611423133,61.14262518091858,-28.718788921159373,-30.242599066687248
3920,2016-09-28,Alaska,47.46,36.7,54.28207,45.60484,10.759999999999998,8.677229999999994
3921,2016-09-28,Arizona,41.04227191532037,41.43036370499872,43.03232872898054,45.486932440283425,-0.3880917896783478,-2.454603711302872
3922,2016-09-28,Arkansas,33.17237473046271,49.57916214027592,35.29733333024932,53.602391029369336,-16.406787409813205,-18.305057699120013
3923,2016-09-28,California,55.31229320258799,28.295709063952575,58.121665551155374,32.62919391747067,27.01658413863542,25.492471633684694
3924,2016-09-28,Colorado,43.41576650177067,36.56576965162103,45.32094502649186,40.52657291385295,6.849996850149627,4.79437211263891
3925,2016-09-28,Connecticut,49.10596684063361,31.035389486860392,52.014579052187784,35.813055722114626,18.070577353773217,16.201523330073158
3926,2016-09-28,Delaware,49.35605547574389,30.07752082217869,50.76211284513884,33.48969556221687,19.278534653565185,17.272417282921957
3927,2016-09-28,District of Columbia,62.21,9.8,69.23825,19.13012,52.41,50.10812999999999
3928,2016-09-28,Florida,43.3588593618209,42.70620271371843,45.4994438821656,46.453387972244435,0.6526566481024679,-0.9539440900788327
3929,2016-09-28,Georgia,32.77272069414053,46.78890431947695,36.28998674618373,51.69986876303446,-14.016183625336417,-15.409882016850723
3930,2016-09-28,Hawaii,62.08,16.96,68.96511,25.99486,45.12,42.97024999999999
3931,2016-09-28,Idaho,29.658187602689274,44.55292197249434,31.120189524886293,48.204220927779765,-14.894734369805063,-17.084031402893476
3932,2016-09-28,Illinois,48.75515257067083,28.40248111393746,51.428685839623476,33.53518455626406,20.35267145673337,17.893501283359416
3933,2016-09-28,Indiana,36.06044635723865,40.61779179870884,38.86542107081709,45.11538825250217,-4.55734544147019,-6.249967181685082
3934,2016-09-28,Iowa,41.37963933300978,36.74080464369829,44.257962184900535,41.68020839813236,4.638834689311483,2.5777537867681866
3935,2016-09-28,Kansas,37.98827383907857,43.16331791406979,40.6920983899064,46.47620901117299,-5.175044074991228,-5.784110621266583
3936,2016-09-28,Kentucky,36.851146882727974,46.75520403048828,39.954815877561174,51.563593199620456,-9.904057147760305,-11.608777322059282
3937,2016-09-28,Louisiana,34.36861164971367,49.38527595689796,35.91284484069219,52.19732915230953,-15.016664307184284,-16.284484311617344
3938,2016-09-28,Maine,48.81438015368361,30.458966307956832,50.26831473156151,34.14273084276071,18.355413845726776,16.12558388880079
3939,2016-09-28,Maryland,55.51841249810214,27.324210481702004,57.253930690669236,30.868227494437512,28.19420201640014,26.385703196231724
3940,2016-09-28,Massachusetts,52.054249994246966,26.46128145357426,54.08499952129421,31.235506999329203,25.592968540672718,22.84949252196501
3941,2016-09-28,Michigan,41.71823144606219,32.73631184537976,44.277618615416195,37.91713302322666,8.981919600682428,6.360485592189531
3942,2016-09-28,Minnesota,40.01674334258914,33.12041101079484,42.654339586061376,37.57028438940118,6.896332331794301,5.084055196660206
3943,2016-09-28,Mississippi,32.63538708619449,47.270353516902,35.759291292062834,52.05268943480496,-14.634966430707507,-16.293398142742127
3944,2016-09-28,Missouri,37.814132127295515,38.59647520575934,40.84234454763778,43.33078415572528,-0.7823430784638292,-2.4884396080875004
3945,2016-09-28,Montana,32.407123875974385,45.612608965622954,34.748291803420116,50.03286327078775,-13.205485089648558,-15.284571467367634
3946,2016-09-28,Nebraska,32.597270377170595,42.583742354987606,35.30344085923704,47.285271318397115,-9.986471977817011,-11.981830459160076
3947,2016-09-28,Nevada,42.839469758542585,39.9968505818296,44.249507163812474,43.27946721147936,2.8426191767129936,0.9700399523331172
3948,2016-09-28,New Hampshire,44.09403920994166,34.36317735066322,46.02011525680278,38.32056608411156,9.730861859278443,7.6995491726912295
3949,2016-09-28,New Jersey,44.75883807515803,35.52057118255716,47.2336129379234,39.32087992377165,9.238266892600867,7.912733014151735
3950,2016-09-28,New Mexico,41.71647568585968,30.98117838327714,43.28876612617733,34.04728065810335,10.735297302582538,9.241485468073979
3951,2016-09-28,New York,45.84846589597734,30.276456599830745,49.59891781215038,35.57677331163027,15.572009296146593,14.022144500520113
3952,2016-09-28,North Carolina,41.25983619437696,41.45017579960033,44.03723689391575,45.624775427591736,-0.1903396052233777,-1.587538533675986
3953,2016-09-28,North Dakota,29.844219424092547,45.135403930532064,31.642672682889412,49.08944289683526,-15.291184506439519,-17.446770213945847
3954,2016-09-28,Ohio,41.29592941744888,40.186238849346495,43.44690902244788,44.23509458238436,1.1096905681023845,-0.7881855599364791
3955,2016-09-28,Oklahoma,32.95765331276662,46.21690891502826,34.69579793883131,49.82330297981911,-13.259255602261643,-15.127505040987804
3956,2016-09-28,Oregon,49.710577978282664,31.35147835332343,52.53630955277506,36.03423366917721,18.35909962495923,16.502075883597854
3957,2016-09-28,Pennsylvania,43.65162091947003,39.33729118275546,45.83967493468903,43.072091994345136,4.314329736714569,2.7675829403438956
3958,2016-09-28,Rhode Island,44.76,28.48,51.78692,37.80737,16.279999999999998,13.979550000000003
3959,2016-09-28,South Carolina,37.26416487712243,44.0776966527378,40.70355098290943,49.10046713945335,-6.813531775615373,-8.396916156543929
3960,2016-09-28,South Dakota,35.000205367916585,43.131875154994546,37.006196131850785,47.18191284702725,-8.131669787077954,-10.175716715176462
3961,2016-09-28,Tennessee,34.428632939395804,47.06853021098281,36.6280482301789,50.95276685665679,-12.639897271587005,-14.324718626477889
3962,2016-09-28,Texas,33.2093073947551,43.5871140108549,36.993902674905854,48.90141907561788,-10.377806616099802,-11.90751640071203
3963,2016-09-28,U.S.,43.983058968911436,39.838659140305616,45.64111252432273,42.6685947010414,4.144399828605817,2.9725178232813234
3964,2016-09-28,Utah,31.978462684523677,38.02464087349304,34.520200356985534,42.587414837839916,-6.046178188969362,-8.067214480854373
3965,2016-09-28,Vermont,45.507069722490954,23.928339360696178,48.417443332704664,28.46806526601322,21.57873036179478,19.949378066691438
3966,2016-09-28,Virginia,43.776571569180064,34.225368846651506,46.409173560141646,38.1742590820601,9.551202722528553,8.234914478081533
3967,2016-09-28,Washington,47.11443817056525,29.792971385183375,50.557939254330826,34.666767099309745,17.321466785381872,15.891172155021081
3968,2016-09-28,West Virginia,33.23535628227043,51.48139452416297,35.80056736185176,56.05077769342902,-18.246038241892553,-20.250210331577254
3969,2016-09-28,Wisconsin,44.363033377569934,34.98442668309736,47.44546768490902,39.87373006219453,9.378606694472568,7.5717376227144815
3970,2016-09-28,Wyoming,18.8,35.07,25.57183,43.8712,-16.27,-18.299370000000003
3971,2016-09-29,Alabama,27.955971640320964,56.67476056148034,30.90002611423133,61.14262518091858,-28.718788921159373,-30.242599066687248
3972,2016-09-29,Alaska,47.46,36.7,54.28207,45.60484,10.759999999999998,8.677229999999994
3973,2016-09-29,Arizona,41.04227191532037,41.43036370499872,43.03232872898054,45.486932440283425,-0.3880917896783478,-2.454603711302872
3974,2016-09-29,Arkansas,33.17237473046271,49.57916214027592,35.29733333024932,53.602391029369336,-16.406787409813205,-18.305057699120013
3975,2016-09-29,California,53.81676606950853,26.387912397011466,57.62428438543461,31.77067926877065,27.428853672497066,25.853605116663964
3976,2016-09-29,Colorado,43.891541682600206,35.89163182622619,45.66971958230026,39.99340559174644,7.999909856374015,5.676313990553811
3977,2016-09-29,Connecticut,49.10596684063361,31.035389486860392,52.014579052187784,35.813055722114626,18.070577353773217,16.201523330073158
3978,2016-09-29,Delaware,47.13706093309049,30.182158344198704,49.40254522176904,34.37653445822967,16.95490258889179,15.026010763539372
3979,2016-09-29,District of Columbia,62.21,9.8,69.23825,19.13012,52.41,50.10812999999999
3980,2016-09-29,Florida,43.07328705915439,42.655079509765784,45.40980759615123,46.64336654097961,0.4182075493886078,-1.2335589448283806
3981,2016-09-29,Georgia,32.77272069414053,46.78890431947695,36.28998674618373,51.69986876303446,-14.016183625336417,-15.409882016850723
3982,2016-09-29,Hawaii,62.08,16.96,68.96511,25.99486,45.12,42.97024999999999
3983,2016-09-29,Idaho,29.658187602689274,44.55292197249434,31.120189524886293,48.204220927779765,-14.894734369805063,-17.084031402893476
3984,2016-09-29,Illinois,48.75515257067083,28.40248111393746,51.428685839623476,33.53518455626406,20.35267145673337,17.893501283359416
3985,2016-09-29,Indiana,36.06044635723865,40.61779179870884,38.86542107081709,45.11538825250217,-4.55734544147019,-6.249967181685082
3986,2016-09-29,Iowa,41.37963933300978,36.74080464369829,44.257962184900535,41.68020839813236,4.638834689311483,2.5777537867681866
3987,2016-09-29,Kansas,37.98827383907857,43.16331791406979,40.6920983899064,46.47620901117299,-5.175044074991228,-5.784110621266583
3988,2016-09-29,Kentucky,36.851146882727974,46.75520403048828,39.954815877561174,51.563593199620456,-9.904057147760305,-11.608777322059282
3989,2016-09-29,Louisiana,34.36861164971367,49.38527595689796,35.91284484069219,52.19732915230953,-15.016664307184284,-16.284484311617344
3990,2016-09-29,Maine,48.81438015368361,30.458966307956832,50.26831473156151,34.14273084276071,18.355413845726776,16.12558388880079
3991,2016-09-29,Maryland,55.51841249810214,27.324210481702004,57.253930690669236,30.868227494437512,28.19420201640014,26.385703196231724
3992,2016-09-29,Massachusetts,52.054249994246966,26.46128145357426,54.08499952129421,31.235506999329203,25.592968540672718,22.84949252196501
3993,2016-09-29,Michigan,41.62278270248054,31.96949032750788,43.997273073823386,37.28259328865438,9.653292374972658,6.714679785169008
3994,2016-09-29,Minnesota,40.01674334258914,33.12041101079484,42.654339586061376,37.57028438940118,6.896332331794301,5.084055196660206
3995,2016-09-29,Mississippi,32.63538708619449,47.270353516902,35.759291292062834,52.05268943480496,-14.634966430707507,-16.293398142742127
3996,2016-09-29,Missouri,37.814132127295515,38.59647520575934,40.84234454763778,43.33078415572528,-0.7823430784638292,-2.4884396080875004
3997,2016-09-29,Montana,32.407123875974385,45.612608965622954,34.748291803420116,50.03286327078775,-13.205485089648558,-15.284571467367634
3998,2016-09-29,Nebraska,32.597270377170595,42.583742354987606,35.30344085923704,47.285271318397115,-9.986471977817011,-11.981830459160076
3999,2016-09-29,Nevada,42.839469758542585,39.9968505818296,44.249507163812474,43.27946721147936,2.8426191767129936,0.9700399523331172
4000,2016-09-29,New Hampshire,44.730773932628345,35.578150540649574,46.19818908243572,39.60188374230278,9.152623391978771,6.596305340132928
4001,2016-09-29,New Jersey,44.75883807515803,35.52057118255716,47.2336129379234,39.32087992377165,9.238266892600867,7.912733014151735
4002,2016-09-29,New Mexico,41.71647568585968,30.98117838327714,43.28876612617733,34.04728065810335,10.735297302582538,9.241485468073979
4003,2016-09-29,New York,45.84846589597734,30.276456599830745,49.59891781215038,35.57677331163027,15.572009296146593,14.022144500520113
4004,2016-09-29,North Carolina,42.17834253931781,42.1706515444662,44.52474711067825,45.9237025706898,0.007690994851609215,-1.3989554600115601
4005,2016-09-29,North Dakota,29.844219424092547,45.135403930532064,31.642672682889412,49.08944289683526,-15.291184506439519,-17.446770213945847
4006,2016-09-29,Ohio,41.29592941744888,40.186238849346495,43.44690902244788,44.23509458238436,1.1096905681023845,-0.7881855599364791
4007,2016-09-29,Oklahoma,32.95765331276662,46.21690891502826,34.69579793883131,49.82330297981911,-13.259255602261643,-15.127505040987804
4008,2016-09-29,Oregon,47.99412347753264,31.95217160435702,50.34072363746588,36.30982612100831,16.041951873175623,14.030897516457573
4009,2016-09-29,Pennsylvania,43.2367601931133,39.44106679533515,45.80337096111938,43.62963112341428,3.7956933977781517,2.1737398377051016
4010,2016-09-29,Rhode Island,44.76,28.48,51.78692,37.80737,16.279999999999998,13.979550000000003
4011,2016-09-29,South Carolina,37.26416487712243,44.0776966527378,40.70355098290943,49.10046713945335,-6.813531775615373,-8.396916156543929
4012,2016-09-29,South Dakota,35.000205367916585,43.131875154994546,37.006196131850785,47.18191284702725,-8.131669787077954,-10.175716715176462
4013,2016-09-29,Tennessee,34.428632939395804,47.06853021098281,36.6280482301789,50.95276685665679,-12.639897271587005,-14.324718626477889
4014,2016-09-29,Texas,34.84202672970084,44.02894665714182,38.05987727427469,48.255415056899956,-9.186919927440982,-10.195537782625275
4015,2016-09-29,U.S.,44.06378559134894,40.388474529674205,45.24545839380681,42.73598053723726,3.6753110616747398,2.509477856569543
4016,2016-09-29,Utah,31.978462684523677,38.02464087349304,34.520200356985534,42.587414837839916,-6.046178188969362,-8.067214480854373
4017,2016-09-29,Vermont,45.216369407554595,19.9563600749949,47.870547073765074,25.06589725977032,25.260009332559694,22.80464981399476
4018,2016-09-29,Virginia,43.01580571476128,32.249527329814185,46.21686436137683,36.76800958778892,10.766278384947093,9.448854773587914
4019,2016-09-29,Washington,47.07707381093823,30.18706935984823,49.978910001201335,34.74459320487522,16.890004451089993,15.234316796326121
4020,2016-09-29,West Virginia,33.23535628227043,51.48139452416297,35.80056736185176,56.05077769342902,-18.246038241892553,-20.250210331577254
